0.0019208,0.00161362,0.00183387,0.00154059,0.00131302,0.00146827,0.00125138,213227
0.000247696,0.000209926,0.000229881,0.000194827,0.000167283,0.000181284,0.000155655,482323
4.24053e-05,3.6144e-05,3.86368e-05,3.2932e-05,2.84138e-05,3.01707e-05,2.60313e-05,859746
9.57777e-06,8.19762e-06,8.62309e-06,7.38051e-06,6.3906e-06,6.68537e-06,5.7887e-06,1.3455e+06
2.64158e-06,2.26823e-06,2.35468e-06,2.02188e-06,1.75558e-06,1.81524e-06,1.57615e-06,1.93957e+06
8.40754e-07,7.23854e-07,7.43174e-07,6.39842e-07,5.568e-07,5.70113e-07,4.96122e-07,2.64197e+06
2.98178e-07,2.57276e-07,2.61647e-07,2.25757e-07,1.96835e-07,1.99838e-07,1.74237e-07,3.4527e+06
1.14972e-07,9.93871e-08,1.00229e-07,8.66425e-08,7.56674e-08,7.62451e-08,6.6587e-08,4.37176e+06
4.73472e-08,4.09978e-08,4.1029e-08,3.55269e-08,3.10706e-08,3.10934e-08,2.71932e-08,5.39914e+06
2.05697e-08,1.78376e-08,1.77261e-08,1.53717e-08,1.34601e-08,1.33858e-08,1.17212e-08,6.53485e+06
9.32849e-09,8.09997e-09,7.99578e-09,6.94277e-09,6.08624e-09,6.01643e-09,5.27419e-09,7.77888e+06
4.3844e-09,3.8114e-09,3.73877e-09,3.25014e-09,2.85214e-09,2.80358e-09,2.46026e-09,9.13125e+06
2.1229e-09,1.84741e-09,1.80151e-09,1.56773e-09,1.37706e-09,1.34646e-09,1.1827e-09,1.05919e+07
1.05234e-09,9.16684e-10,8.88671e-10,7.74115e-10,6.80553e-10,6.61921e-10,5.81919e-10,1.21609e+07
5.32727e-10,4.64486e-10,4.47821e-10,3.90456e-10,3.43536e-10,3.32476e-10,2.92523e-10,1.38383e+07
2.74365e-10,2.39424e-10,2.29627e-10,2.00384e-10,1.76432e-10,1.6995e-10,1.49636e-10,1.5624e+07
1.43046e-10,1.24928e-10,1.19191e-10,1.04094e-10,9.17134e-11,8.79357e-11,7.74769e-11,1.75179e+07
7.54846e-11,6.59719e-11,6.26299e-11,5.47372e-11,4.82572e-11,4.60643e-11,4.0611e-11,1.95203e+07
4.02392e-11,3.51922e-11,3.3234e-11,2.90656e-11,2.564e-11,2.43529e-11,2.14827e-11,2.16309e+07
2.16037e-11,1.89061e-11,1.77685e-11,1.55497e-11,1.37249e-11,1.29787e-11,1.14556e-11,2.38499e+07
