1.41485e-06,2.001e-06,8.37498e-06,1.43937e-05,1.7004e-05,2.68999e-05,3.24527e-05,127021
4.25957e-07,1.33022e-06,1.1928e-05,1.82028e-05,2.07993e-05,3.5629e-05,4.08584e-05,141677
-1.4085e-07,6.15422e-07,1.11862e-05,1.64198e-05,1.85611e-05,3.27961e-05,3.70311e-05,157133
-4.61691e-07,9.00921e-08,9.54013e-06,1.36623e-05,1.53442e-05,2.77242e-05,3.10214e-05,173389
-6.28746e-07,-2.53712e-07,7.84585e-06,1.10258e-05,1.23247e-05,2.26955e-05,2.52297e-05,190445
-7.02476e-07,-4.62754e-07,6.35129e-06,8.78714e-06,9.78474e-06,1.83338e-05,2.02757e-05,208301
-7.15811e-07,-5.73377e-07,5.1074e-06,6.97162e-06,7.7379e-06,1.4742e-05,1.62326e-05,226957
-6.95492e-07,-6.21012e-07,4.09903e-06,5.52877e-06,6.11908e-06,1.18495e-05,1.29984e-05,246413
-6.57172e-07,-6.2897e-07,3.29159e-06,4.39211e-06,4.8489e-06,9.54328e-06,1.04336e-05,266669
-6.09535e-07,-6.11985e-07,2.64843e-06,3.49932e-06,3.85474e-06,7.71033e-06,8.40439e-06,287725
-5.58397e-07,-5.80483e-07,2.13687e-06,2.79796e-06,3.07611e-06,6.25385e-06,6.79844e-06,309581
-5.07384e-07,-5.41462e-07,1.72967e-06,2.24585e-06,2.46483e-06,5.09376e-06,5.5238e-06,332237
-4.58296e-07,-4.99094e-07,1.40488e-06,1.80999e-06,1.98336e-06,4.16684e-06,4.50849e-06,355693
-4.12269e-07,-4.56221e-07,1.14512e-06,1.46466e-06,1.60268e-06,3.4235e-06,3.69651e-06,379949
-3.69983e-07,-4.14741e-07,9.36683e-07,1.18995e-06,1.30042e-06,2.82477e-06,3.04417e-06,405005
-3.31492e-07,-3.75514e-07,7.68847e-07,9.70517e-07,1.0594e-06,2.34051e-06,2.5178e-06,430861
-2.96723e-07,-3.39043e-07,6.33228e-07,7.94519e-07,8.66393e-07,1.94713e-06,2.09114e-06,457517
-2.65486e-07,-3.05531e-07,5.23262e-07,6.52802e-07,7.11218e-07,1.62625e-06,1.74385e-06,484973
-2.3751e-07,-2.74978e-07,4.33781e-07,5.3824e-07,5.85955e-07,1.36346e-06,1.45999e-06,513229
-2.12583e-07,-2.47368e-07,3.60651e-07,4.45191e-07,4.84345e-07,1.14735e-06,1.22698e-06,542285
-1.90306e-07,-2.22395e-07,3.00719e-07,3.69382e-07,4.01656e-07,9.68918e-07,1.03492e-06,572141
-1.70491e-07,-1.99969e-07,2.51438e-07,3.07396e-07,3.34112e-07,8.21021e-07,8.75972e-07,602797
-1.5282e-07,-1.79806e-07,2.10797e-07,2.56549e-07,2.78756e-07,6.97967e-07,7.43907e-07,634253
-1.37087e-07,-1.61733e-07,1.77165e-07,2.14687e-07,2.33216e-07,5.95213e-07,6.33775e-07,666509
-1.23089e-07,-1.45562e-07,1.4925e-07,1.80109e-07,1.95628e-07,5.09115e-07,5.41607e-07,699565
-1.10611e-07,-1.31077e-07,1.26013e-07,1.51459e-07,1.64503e-07,4.36723e-07,4.64202e-07,733421
-9.94911e-08,-1.18113e-07,1.06619e-07,1.27652e-07,1.38653e-07,3.75658e-07,3.98981e-07,768077
-8.95746e-08,-1.06509e-07,9.0391e-08,1.07816e-07,1.17124e-07,3.23989e-07,3.4385e-07,803533
-8.07245e-08,-9.61202e-08,7.67807e-08,9.12456e-08,9.91478e-08,2.80136e-07,2.97106e-07,839789
-7.28201e-08,-8.68159e-08,6.53318e-08,7.73619e-08,8.40912e-08,2.42813e-07,2.57362e-07,876845
-6.57531e-08,-7.84775e-08,5.56826e-08,6.57047e-08,7.14527e-08,2.1096e-07,2.23473e-07,914701
-5.94302e-08,-7.10013e-08,4.75326e-08,5.5895e-08,6.08193e-08,1.83698e-07,1.94493e-07,953357
-5.37667e-08,-6.42927e-08,4.06361e-08,4.76236e-08,5.18544e-08,1.60306e-07,1.69646e-07,992813
-4.86894e-08,-5.82688e-08,3.47857e-08,4.06314e-08,4.42761e-08,1.40186e-07,1.4829e-07,1.03307e+06
-4.41328e-08,-5.28555e-08,2.98141e-08,3.47098e-08,3.78576e-08,1.22838e-07,1.29889e-07,1.07412e+06
-4.00398e-08,-4.7987e-08,2.55821e-08,2.9686e-08,3.24114e-08,1.07847e-07,1.13996e-07,1.11598e+06
-3.63593e-08,-4.36045e-08,2.19741e-08,2.54169e-08,2.77822e-08,9.4864e-08,1.0024e-07,1.15864e+06
-3.30466e-08,-3.96562e-08,1.88929e-08,2.17827e-08,2.38402e-08,8.35947e-08,8.83067e-08,1.20209e+06
-3.00618e-08,-3.60956e-08,1.62576e-08,1.86841e-08,2.04778e-08,7.3793e-08,7.79322e-08,1.24635e+06
-2.73732e-08,-3.28858e-08,1.40004e-08,1.60382e-08,1.76054e-08,6.52506e-08,6.88948e-08,1.2914e+06
-2.49399e-08,-2.99787e-08,1.20644e-08,1.37755e-08,1.51477e-08,5.77911e-08,6.10063e-08,1.33726e+06
-2.27445e-08,-2.7354e-08,1.04019e-08,1.1838e-08,1.30419e-08,5.1265e-08,5.41078e-08,1.38392e+06
-2.07592e-08,-2.49788e-08,8.97254e-09,1.01771e-08,1.12353e-08,4.55452e-08,4.80638e-08,1.43137e+06
-1.89623e-08,-2.28277e-08,7.74197e-09,8.75113e-09,9.68312e-09,4.05235e-08,4.27593e-08,1.47963e+06
-1.73342e-08,-2.08777e-08,6.6817e-09,7.52606e-09,8.34843e-09,3.61064e-08,3.80951e-08,1.52868e+06
-1.58577e-08,-1.91083e-08,5.76719e-09,6.4724e-09,7.19935e-09,3.22152e-08,3.39874e-08,1.57854e+06
-1.45176e-08,-1.75015e-08,4.97764e-09,5.56528e-09,6.20901e-09,2.87808e-08,3.03629e-08,1.6292e+06
-1.33002e-08,-1.60412e-08,4.29543e-09,4.78371e-09,5.35472e-09,2.57466e-08,2.71616e-08,1.68065e+06
-1.21933e-08,-1.47129e-08,3.7055e-09,4.1098e-09,4.61713e-09,2.3061e-08,2.43288e-08,1.73291e+06
-1.11861e-08,-1.35037e-08,3.1951e-09,3.52842e-09,3.97988e-09,2.06807e-08,2.18184e-08,1.78596e+06
-1.02689e-08,-1.24021e-08,2.75318e-09,3.02651e-09,3.42888e-09,1.8568e-08,1.95906e-08,1.83982e+06
-9.4348e-09,-1.13999e-08,2.37041e-09,2.59307e-09,2.9522e-09,1.66903e-08,1.76108e-08,1.89448e+06
-8.67229e-09,-1.04835e-08,2.0386e-09,2.2185e-09,2.53949e-09,1.50191e-08,1.5849e-08,1.94993e+06
-7.97644e-09,-9.64692e-09,1.751e-09,1.89483e-09,2.18213e-09,1.353e-08,1.42792e-08,2.00619e+06
-7.34567e-09,-8.8881e-09,1.50161e-09,1.61505e-09,1.87252e-09,1.22013e-08,1.28786e-08,2.06324e+06
-6.7642e-09,-8.18859e-09,1.28533e-09,1.37319e-09,1.60424e-09,1.10144e-08,1.16274e-08,2.1211e+06
-6.23176e-09,-7.54788e-09,1.0977e-09,1.16408e-09,1.37168e-09,9.95275e-09,1.05084e-08,2.17976e+06
-5.74485e-09,-6.96173e-09,9.34963e-10,9.83353e-10,1.1701e-09,9.00214e-09,9.50638e-09,2.23921e+06
-5.2989e-09,-6.4247e-09,7.93873e-10,8.27218e-10,9.9541e-10,8.15e-09,8.60815e-09,2.29947e+06
-4.89024e-09,-5.93239e-09,6.7154e-10,6.92352e-10,8.44006e-10,7.38524e-09,7.80202e-09,2.36052e+06
-4.51552e-09,-5.48079e-09,5.65538e-10,5.75953e-10,7.12847e-10,6.69819e-09,7.07776e-09,2.42238e+06
-4.1718e-09,-5.06639e-09,4.73745e-10,4.75577e-10,5.99281e-10,6.08032e-09,6.4264e-09,2.48504e+06
-3.85654e-09,-4.68615e-09,3.94309e-10,3.89099e-10,5.01e-10,5.52409e-09,5.83999e-09,2.54849e+06
-3.56673e-09,-4.33646e-09,3.2562e-10,3.14673e-10,4.16003e-10,5.02287e-09,5.31153e-09,2.61275e+06
-3.30026e-09,-4.01481e-09,2.66288e-10,2.5071e-10,3.42558e-10,4.57078e-09,4.83483e-09,2.6778e+06
-3.05515e-09,-3.71882e-09,2.15083e-10,1.95813e-10,2.79147e-10,4.16261e-09,4.4044e-09,2.74366e+06
-2.82981e-09,-3.44657e-09,1.70976e-10,1.48803e-10,2.24483e-10,3.79378e-09,4.01541e-09,2.81032e+06
-2.62201e-09,-3.19543e-09,1.3304e-10,1.08636e-10,1.77427e-10,3.46018e-09,3.66353e-09,2.87777e+06
-2.43055e-09,-2.96392e-09,1.00487e-10,7.44148e-11,1.37e-10,3.1582e-09,3.34496e-09,2.94603e+06
