0.00201225,0.00167189,0.00233329,0.00190774,0.0016713,0.00218377,0.00188827,213227
0.000274443,0.000230955,0.000318566,0.000263414,0.000235092,0.00030218,0.000265842,482323
4.8582e-05,4.12484e-05,5.64233e-05,4.70284e-05,4.23331e-05,5.40439e-05,4.79157e-05,859746
1.12542e-05,9.62062e-06,1.31068e-05,1.09913e-05,9.94452e-06,1.26598e-05,1.12749e-05,1.3455e+06
3.17061e-06,2.72534e-06,3.70116e-06,3.11905e-06,2.83193e-06,3.60186e-06,3.21748e-06,1.93957e+06
1.02861e-06,8.8835e-07,1.20374e-06,1.0187e-06,9.27301e-07,1.17958e-06,1.05592e-06,2.64197e+06
3.71376e-07,3.22046e-07,4.35721e-07,3.70069e-07,3.37573e-07,4.29711e-07,3.85312e-07,3.4527e+06
1.45677e-07,1.26788e-07,1.71363e-07,1.4601e-07,1.3342e-07,1.70021e-07,1.52659e-07,4.37176e+06
6.10129e-08,5.32815e-08,7.19619e-08,6.1496e-08,5.62746e-08,7.18108e-08,6.45468e-08,5.39914e+06
2.69551e-08,2.36121e-08,3.18772e-08,2.73139e-08,2.50254e-08,3.19856e-08,2.87748e-08,6.53485e+06
1.24334e-08,1.09223e-08,1.47423e-08,1.26625e-08,1.16143e-08,1.48699e-08,1.3387e-08,7.77888e+06
5.94513e-09,5.2363e-09,7.0676e-09,6.08398e-09,5.58597e-09,7.16487e-09,6.45456e-09,9.13125e+06
2.92948e-09,2.58657e-09,3.49186e-09,3.01208e-09,2.76802e-09,3.5574e-09,3.20648e-09,1.05919e+07
1.4787e-09,1.30869e-09,1.76719e-09,1.52735e-09,1.40471e-09,1.80894e-09,1.6312e-09,1.21609e+07
7.62524e-10,6.76364e-10,9.13764e-10,7.91198e-10,7.28179e-10,9.39724e-10,8.4768e-10,1.38383e+07
4.00226e-10,3.55751e-10,4.80929e-10,4.1713e-10,3.84144e-10,4.96858e-10,4.48308e-10,1.5624e+07
2.12833e-10,1.89563e-10,2.5646e-10,2.22793e-10,2.05285e-10,2.66162e-10,2.40193e-10,1.75179e+07
1.14605e-10,1.02268e-10,1.38487e-10,1.20484e-10,1.11068e-10,1.44363e-10,1.3029e-10,1.95203e+07
6.23676e-11,5.57523e-11,7.55478e-11,6.58162e-11,6.06987e-11,7.9056e-11,7.1353e-11,2.16309e+07
3.42026e-11,3.0626e-11,4.15435e-11,3.62376e-11,3.3433e-11,4.36514e-11,3.93985e-11,2.38499e+07
