0.00198784,0.00163487,0.0022596,0.00183969,0.00160055,0.00203198,0.00174427,213227
0.000270712,0.000224158,0.000303546,0.000248875,0.000219236,0.000270796,0.000235145,482323
4.76566e-05,3.96344e-05,5.29386e-05,4.3607e-05,3.8579e-05,4.69771e-05,4.0965e-05,859746
1.09676e-05,9.14896e-06,1.21203e-05,1.00169e-05,8.87693e-06,1.07142e-05,9.36028e-06,1.3455e+06
3.06899e-06,2.56579e-06,3.37596e-06,2.79704e-06,2.48024e-06,2.97509e-06,2.60136e-06,1.93957e+06
9.88848e-07,8.28201e-07,1.08353e-06,8.99564e-07,7.97682e-07,9.5226e-07,8.32861e-07,2.64197e+06
3.54587e-07,2.97401e-07,3.87173e-07,3.21966e-07,2.85442e-07,3.39389e-07,2.96856e-07,3.4527e+06
1.38141e-07,1.16003e-07,1.50341e-07,1.25199e-07,1.10955e-07,1.3146e-07,1.14974e-07,4.37176e+06
5.7458e-08,4.83033e-08,6.23349e-08,5.19782e-08,4.60413e-08,5.43727e-08,4.75432e-08,5.39914e+06
2.52073e-08,2.12117e-08,2.72616e-08,2.27585e-08,2.01473e-08,2.37211e-08,2.07352e-08,6.53485e+06
1.15439e-08,9.72233e-09,1.24443e-08,1.03994e-08,9.20064e-09,1.07999e-08,9.43725e-09,7.77888e+06
5.47915e-09,4.61803e-09,5.88701e-09,4.92411e-09,4.35393e-09,5.09551e-09,4.45116e-09,9.13125e+06
2.67931e-09,2.2598e-09,2.86921e-09,2.40196e-09,2.12255e-09,2.47683e-09,2.1629e-09,1.05919e+07
1.34164e-09,1.13233e-09,1.43166e-09,1.19949e-09,1.05929e-09,1.23229e-09,1.07569e-09,1.21609e+07
6.86121e-10,5.79447e-10,7.29598e-10,6.1176e-10,5.39917e-10,6.26195e-10,5.46415e-10,1.38383e+07
3.57015e-10,3.01686e-10,3.78296e-10,3.17429e-10,2.79977e-10,3.23747e-10,2.82395e-10,1.5624e+07
1.88119e-10,1.59054e-10,1.98586e-10,1.66748e-10,1.46979e-10,1.69438e-10,1.47736e-10,1.75179e+07
1.00332e-10,8.48737e-11,1.05516e-10,8.86563e-11,7.80961e-11,8.97538e-11,7.82277e-11,1.95203e+07
5.40581e-11,4.57511e-11,5.66108e-11,4.7594e-11,4.18999e-11,4.7976e-11,4.17995e-11,2.16309e+07
2.93372e-11,2.48401e-11,3.05994e-11,2.57402e-11,2.26479e-11,2.58465e-11,2.25114e-11,2.38499e+07
