345.1137884872825; 0.7025837700531569
398.66131191432396; 0.9251739248705331
400; 0.6788447726695207
469.61178045515396; 0.9230375482183016
469.61178045515396; 0.4021335533644944
549.9330655957162; 0.5465975135071379
549.9330655957162; 0.19584520132288322
650.334672021419; 0.26602724664702
648.995983935743; 0.0746548918786376
798.9290495314592; 0.10290725895512068
800.2677376171353; 0.016867460751041622
1098.7951807228917; 0.023904828961499494
1098.7951807228917; 0.0017926092813311254
1599.4645247657297; 0.002523835672523125
