-0.000234109,-0.000161055,8.25661e-05,0.00013717,0.000160407,0.000534957,0.000511154,127021
-0.00025841,-0.000175525,0.000164279,0.000229728,0.000255102,0.00076264,0.000730588,141677
-0.000232141,-0.000154413,0.000204173,0.000264612,0.000285851,0.00080875,0.000772393,157133
-0.000193294,-0.000125007,0.000217966,0.00026907,0.000285107,0.000776915,0.000739349,173389
-0.000154252,-9.61115e-05,0.000215431,0.000256844,0.000268198,0.000711035,0.00067423,190445
-0.000119695,-7.10572e-05,0.000203865,0.00023667,0.000244252,0.000632915,0.000598075,208301
-9.10852e-05,-5.08277e-05,0.000188122,0.000213748,0.000218431,0.000553971,0.000521776,226957
-6.83131e-05,-3.51965e-05,0.000170986,0.000190788,0.000193298,0.000481084,0.000451735,246413
-5.05739e-05,-2.34168e-05,0.000153873,0.000169022,0.000169937,0.000414732,0.000388307,266669
-3.69114e-05,-1.46681e-05,0.000137471,0.000148946,0.000148726,0.000355926,0.000332356,287725
-2.6483e-05,-8.26446e-06,0.00012213,0.000130732,0.000129736,0.000305223,0.000284289,309581
-1.85863e-05,-3.65275e-06,0.000108034,0.000114411,0.000112913,0.000261745,0.000243207,332237
-1.26492e-05,-3.92292e-07,9.5264e-05,9.99331e-05,9.81309e-05,0.00022456,0.000208175,355693
-8.21601e-06,1.86046e-06,8.38218e-05,8.71883e-05,8.5227e-05,0.000192804,0.000178343,379949
-4.93032e-06,3.36896e-06,7.36563e-05,7.60343e-05,7.40155e-05,0.000165708,0.000152958,405005
-2.5145e-06,4.33444e-06,6.46831e-05,6.63135e-05,6.43066e-05,0.000142593,0.00013136,430861
-7.56619e-07,4.90691e-06,5.67982e-05,5.78652e-05,5.59162e-05,0.000122871,0.000112976,457517
4.99802e-07,5.19296e-06,4.98902e-05,5.05349e-05,4.86735e-05,0.000106003,9.7292e-05,484973
1.37525e-06,5.27259e-06,4.38466e-05,4.41768e-05,4.24205e-05,9.16202e-05,8.39474e-05,513229
1.96737e-06,5.21033e-06,3.85312e-05,3.863e-05,3.69898e-05,7.93514e-05,7.25885e-05,542285
2.35102e-06,5.05432e-06,3.38989e-05,3.38277e-05,3.23049e-05,6.88502e-05,6.28855e-05,572141
2.57988e-06,4.83703e-06,2.986e-05,2.96665e-05,2.82587e-05,5.98389e-05,5.45743e-05,602797
2.69325e-06,4.58084e-06,2.63305e-05,2.60557e-05,2.47616e-05,5.21064e-05,4.74546e-05,634253
2.72129e-06,4.30223e-06,2.3244e-05,2.29151e-05,2.17287e-05,4.54595e-05,4.13449e-05,666509
2.68748e-06,4.01361e-06,2.05438e-05,2.01818e-05,1.90967e-05,3.97352e-05,3.60915e-05,699565
2.61017e-06,3.7243e-06,1.8179e-05,1.77993e-05,1.68086e-05,3.47957e-05,3.15653e-05,733421
2.50379e-06,3.44127e-06,1.61059e-05,1.57198e-05,1.48164e-05,3.05254e-05,2.76578e-05,768077
2.37937e-06,3.16947e-06,1.42861e-05,1.39018e-05,1.30788e-05,2.68263e-05,2.42776e-05,803533
2.24524e-06,2.91218e-06,1.26865e-05,1.231e-05,1.15609e-05,2.36157e-05,2.13479e-05,839789
2.10744e-06,2.67129e-06,1.1279e-05,1.09144e-05,1.02332e-05,2.08351e-05,1.88141e-05,876845
1.97026e-06,2.44763e-06,1.00399e-05,9.69018e-06,9.07096e-06,1.84029e-05,1.66005e-05,914701
1.83649e-06,2.24118e-06,8.93731e-06,8.60431e-06,8.04206e-06,1.62811e-05,1.46716e-05,953357
1.70793e-06,2.05142e-06,8.00523e-06,7.68976e-06,7.1776e-06,1.44266e-05,1.29878e-05,992813
1.58562e-06,1.87747e-06,7.15763e-06,6.86009e-06,6.39437e-06,1.28029e-05,1.15151e-05,1.03307e+06
1.4701e-06,1.71829e-06,6.40015e-06,6.12063e-06,5.69736e-06,1.13611e-05,1.02086e-05,1.07412e+06
1.36153e-06,1.57276e-06,5.72994e-06,5.46824e-06,5.08345e-06,1.01094e-05,9.07568e-06,1.11598e+06
1.2599e-06,1.43978e-06,5.13701e-06,4.8926e-06,4.54262e-06,9.00892e-06,8.08067e-06,1.15864e+06
1.16505e-06,1.3183e-06,4.61195e-06,4.38412e-06,4.06559e-06,8.03996e-06,7.20543e-06,1.20209e+06
1.07673e-06,1.20734e-06,4.14633e-06,3.93427e-06,3.64415e-06,7.1855e-06,6.43434e-06,1.24635e+06
9.94669e-07,1.106e-06,3.73278e-06,3.53561e-06,3.27117e-06,6.43087e-06,5.75395e-06,1.2914e+06
9.18557e-07,1.01346e-06,3.36486e-06,3.18168e-06,2.94047e-06,5.76337e-06,5.15264e-06,1.33726e+06
8.48075e-07,9.28949e-07,3.03701e-06,2.86692e-06,2.64673e-06,5.17204e-06,4.62041e-06,1.38392e+06
7.82891e-07,8.51783e-07,2.74437e-06,2.58651e-06,2.38536e-06,4.64738e-06,4.14858e-06,1.43137e+06
7.22668e-07,7.81317e-07,2.48273e-06,2.33627e-06,2.1524e-06,4.18116e-06,3.72967e-06,1.47963e+06
6.67081e-07,7.16967e-07,2.24845e-06,2.1126e-06,1.94442e-06,3.77324e-06,3.36351e-06,1.52868e+06
6.15813e-07,6.58199e-07,2.03835e-06,1.91238e-06,1.75845e-06,3.40177e-06,3.03025e-06,1.57854e+06
5.6856e-07,6.0452e-07,1.84968e-06,1.73287e-06,1.59192e-06,3.07016e-06,2.73298e-06,1.6292e+06
